Cod_setor,Entorno_V032,Entorno_V034,Entorno_V036,Entorno_V050,Entorno_V052,Entorno_V054,Entorno_V056,Entorno_V058,Entorno_V060,Entorno_V062,Entorno_V063,Entorno_V064,Entorno_V065,Domicilio_V111,Domicilio_V112,Domicilio_V113,Domicilio_V114,Domicilio_V115,Domicilio_V116,Domicilio_V145,Domicilio_V146,Domicilio_V147,Domicilio_V148
150080005000175,0.226691042047532,0.021937842778793418,0.010968921389396709,0.8482632541133455,0.12797074954296161,0.018281535648994516,0.0,0.0,0.0,0.0,0.054844606946983544,0.10054844606946983,0.6745886654478976,0.058287795992714025,0.060109289617486336,0.8306010928961749,0.01639344262295082,0.0036429872495446266,0.0,0.0,0.014571948998178506,0.0,0.0036429872495446266
150080005000176,0.23295454545454544,0.011363636363636364,0.0,0.14204545454545456,0.017045454545454544,0.005681818181818182,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.8409090909090909,0.0,0.017045454545454544,0.9545454545454546,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.005681818181818182
150080005000177,0.0,0.0,0.0,0.23846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026923076923076925,0.9730769230769231,0.39846743295019155,0.007662835249042145,0.5823754789272031,0.0,0.0,0.0,0.0,0.007662835249042145,0.0,0.0
150080005000178,0.16533333333333333,0.016,0.008,0.816,0.096,0.050666666666666665,0.0,0.0,0.0,0.0,0.056,0.0,0.872,0.0,0.005333333333333333,0.9653333333333334,0.0,0.013333333333333334,0.0026666666666666666,0.0026666666666666666,0.0,0.0,0.0
150080005000179,0.8086124401913876,0.14354066985645933,0.03827751196172249,0.8181818181818182,0.14354066985645933,0.03827751196172249,0.0,0.0,0.0,0.291866028708134,0.5980861244019139,0.028708133971291867,0.05741626794258373,0.0861244019138756,0.18660287081339713,0.722488038277512,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0
150080005000180,0.41935483870967744,0.04838709677419355,0.004032258064516129,0.8387096774193549,0.11290322580645161,0.020161290322580645,0.0,0.0,0.0,0.012096774193548387,0.016129032258064516,0.2540322580645161,0.5362903225806451,0.09236947791164658,0.7269076305220884,0.0,0.08433734939759036,0.004016064257028112,0.0,0.0,0.040160642570281124,0.0,0.04819277108433735
150080005000181,0.5551181102362205,0.031496062992125984,0.0,0.9291338582677166,0.06299212598425197,0.003937007874015748,0.0,0.0,0.0,0.003937007874015748,0.2125984251968504,0.01968503937007874,0.7559055118110236,0.003937007874015748,0.2125984251968504,0.0,0.0,0.0,0.0,0.007874015748031496,0.7677165354330708,0.0,0.007874015748031496
150080005000182,0.004784688995215311,0.004784688995215311,0.0,0.8086124401913876,0.13875598086124402,0.023923444976076555,0.07655502392344497,0.0,0.004784688995215311,0.03827751196172249,0.24401913875598086,0.09569377990430622,0.4880382775119617,0.009569377990430622,0.11004784688995216,0.7559808612440191,0.014354066985645933,0.0,0.0,0.03349282296650718,0.028708133971291867,0.0,0.004784688995215311
150080005000183,0.029940119760479042,0.029940119760479042,0.005988023952095809,0.6586826347305389,0.10179640718562874,0.017964071856287425,0.0,0.0,0.0,0.04790419161676647,0.1317365269461078,0.16167664670658682,0.5748502994011976,0.059880239520958084,0.04790419161676647,0.8323353293413174,0.0,0.0,0.011976047904191617,0.011976047904191617,0.023952095808383235,0.0,0.0
150080005000184,0.006896551724137931,0.0,0.0,0.7724137931034483,0.09655172413793103,0.041379310344827586,0.006896551724137931,0.0,0.0,0.013793103448275862,0.0896551724137931,0.1724137931034483,0.6689655172413793,0.0896551724137931,0.04827586206896552,0.7241379310344828,0.041379310344827586,0.0,0.020689655172413793,0.0,0.05517241379310345,0.0,0.013793103448275862
150080005000185,0.569078947368421,0.03618421052631579,0.01644736842105263,0.13157894736842105,0.029605263157894735,0.0,0.1118421052631579,0.029605263157894735,0.0,0.006578947368421052,0.029605263157894735,0.13157894736842105,0.7368421052631579,0.14144736842105263,0.02631578947368421,0.819078947368421,0.0,0.0,0.006578947368421052,0.003289473684210526,0.0,0.0,0.0
150080005000186,0.8423423423423423,0.10810810810810811,0.0045045045045045045,0.02252252252252252,0.02252252252252252,0.0,0.0,0.0,0.0,0.0045045045045045045,0.009009009009009009,0.45495495495495497,0.4954954954954955,0.08558558558558559,0.13063063063063063,0.7387387387387387,0.009009009009009009,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0
150080005000187,0.28225806451612906,0.08602150537634409,0.013440860215053764,0.31451612903225806,0.06451612903225806,0.013440860215053764,0.0,0.0,0.0,0.0,0.016129032258064516,0.06720430107526881,0.8279569892473119,0.002688172043010753,0.03494623655913978,0.8629032258064516,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.016129032258064516
150080005000188,0.0,0.0,0.0,0.7727272727272727,0.049586776859504134,0.02066115702479339,0.05785123966942149,0.004132231404958678,0.012396694214876033,0.0,0.09504132231404959,0.07851239669421488,0.47520661157024796,0.004132231404958678,0.012396694214876033,0.8966942148760331,0.024793388429752067,0.0,0.008264462809917356,0.0,0.03305785123966942,0.0,0.004132231404958678
150080005000189,0.450281425891182,0.1669793621013133,0.0150093808630394,0.2176360225140713,0.1125703564727955,0.001876172607879925,0.0,0.0,0.0,0.0,0.001876172607879925,0.04127579737335835,0.9155722326454033,0.03925233644859813,0.39626168224299063,0.3663551401869159,0.0,0.0,0.001869158878504673,0.0,0.013084112149532711,0.0,0.009345794392523364
150080005000190,0.6842105263157895,0.14035087719298245,0.04093567251461988,0.5263157894736842,0.08771929824561403,0.04093567251461988,0.0,0.011695906432748537,0.0,0.023391812865497075,0.1286549707602339,0.19883040935672514,0.6198830409356725,0.1871345029239766,0.03508771929824561,0.6549707602339181,0.029239766081871343,0.0,0.0,0.03508771929824561,0.05263157894736842,0.0,0.0
150080005000191,0.13043478260869565,0.007246376811594203,0.007246376811594203,0.7463768115942029,0.10507246376811594,0.036231884057971016,0.0,0.0,0.0,0.018115942028985508,0.25,0.018115942028985508,0.6304347826086957,0.014492753623188406,0.028985507246376812,0.8623188405797102,0.0,0.0,0.0,0.028985507246376812,0.05434782608695652,0.0,0.007246376811594203
150080005000192,0.11314984709480122,0.07033639143730887,0.0061162079510703364,0.6850152905198776,0.24770642201834864,0.04281345565749235,0.024464831804281346,0.0,0.0,0.0,0.290519877675841,0.0,0.5688073394495413,0.09146341463414634,0.018292682926829267,0.6676829268292683,0.039634146341463415,0.0,0.0,0.036585365853658534,0.08536585365853659,0.0,0.01524390243902439
150080005000193,0.05,0.021875,0.00625,0.053125,0.03125,0.00625,0.0,0.0,0.0,0.0,0.0875,0.00625,0.846875,0.003115264797507788,0.03115264797507788,0.9127725856697819,0.0,0.0,0.0,0.0,0.003115264797507788,0.0,0.0
150080005000194,0.041237113402061855,0.010309278350515464,0.003436426116838488,0.8487972508591065,0.07903780068728522,0.030927835051546393,0.0,0.0,0.0,0.0,0.281786941580756,0.0,0.6941580756013745,0.0,0.027491408934707903,0.8969072164948454,0.006872852233676976,0.0,0.006872852233676976,0.0,0.024054982817869417,0.0,0.003436426116838488
150080005000195,0.0,0.0,0.0,0.6546762589928058,0.18345323741007194,0.014388489208633094,0.0,0.0,0.0,0.0,0.17266187050359713,0.04316546762589928,0.7014388489208633,0.0,0.017921146953405017,0.8243727598566308,0.0,0.0,0.0,0.06810035842293907,0.07885304659498207,0.0,0.0035842293906810036
150080005000196,0.0,0.0,0.0,0.8804780876494024,0.0796812749003984,0.035856573705179286,0.0,0.0,0.0,0.0,0.250996015936255,0.0,0.6573705179282868,0.01195219123505976,0.05976095617529881,0.852589641434263,0.03187250996015936,0.0,0.00398406374501992,0.0,0.01593625498007968,0.0,0.00398406374501992
150080005000197,0.03456221198156682,0.0069124423963133645,0.0,0.2903225806451613,0.09216589861751152,0.004608294930875576,0.04608294930875576,0.016129032258064516,0.002304147465437788,0.009216589861751152,0.3087557603686636,0.01152073732718894,0.6497695852534562,0.0,0.0,0.8917050691244239,0.0,0.0,0.0,0.02534562211981567,0.055299539170506916,0.0,0.0
150080005000198,0.02909090909090909,0.01818181818181818,0.0,0.8290909090909091,0.15636363636363637,0.014545454545454545,0.0,0.0,0.0,0.02909090909090909,0.05818181818181818,0.41454545454545455,0.48727272727272725,0.0036363636363636364,0.8109090909090909,0.05454545454545454,0.0,0.0,0.0,0.0036363636363636364,0.06545454545454546,0.0,0.0
150080005000199,0.0,0.0,0.0,0.8850574712643678,0.07471264367816093,0.017241379310344827,0.0,0.0,0.0,0.028735632183908046,0.017241379310344827,0.367816091954023,0.45977011494252873,0.0,0.022988505747126436,0.9597701149425287,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0
150080005000200,0.8301886792452831,0.09948542024013722,0.018867924528301886,0.758147512864494,0.09433962264150944,0.015437392795883362,0.0017152658662092624,0.0,0.0,0.3910806174957118,0.04288164665523156,0.13379073756432247,0.048027444253859346,0.1269296740994854,0.12864493996569468,0.2058319039451115,0.0017152658662092624,0.0,0.0,0.11492281303602059,0.025728987993138937,0.0,0.3361921097770154
150080005000201,0.8109090909090909,0.15636363636363637,0.03272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.10545454545454545,0.7818181818181819,0.014545454545454545,0.09454545454545454,0.04363636363636364,0.9018181818181819,0.04727272727272727,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.0
150080005000202,0.7792207792207793,0.12987012987012986,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.07792207792207792,0.7727272727272727,0.025974025974025976,0.1038961038961039,0.012987012987012988,0.006493506493506494,0.9675324675324676,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0
150080005000203,0.6357615894039735,0.16225165562913907,0.08609271523178808,0.0,0.0,0.0,0.0,0.0,0.0,0.04966887417218543,0.8443708609271523,0.0033112582781456954,0.08609271523178808,0.019801980198019802,0.8448844884488449,0.0891089108910891,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0
150080005000204,0.7869318181818182,0.13636363636363635,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.7698863636363636,0.017045454545454544,0.1534090909090909,0.022727272727272728,0.5482954545454546,0.36363636363636365,0.011363636363636364,0.0,0.0,0.0,0.002840909090909091,0.0,0.0
150080005000205,0.5169811320754717,0.1320754716981132,0.011320754716981131,0.0,0.0,0.0,0.0,0.0,0.0,0.07924528301886792,0.6377358490566037,0.04150943396226415,0.23773584905660378,0.17358490566037735,0.630188679245283,0.03773584905660377,0.0,0.0,0.0,0.07547169811320754,0.052830188679245285,0.0,0.0037735849056603774
150080005000206,0.6978193146417445,0.27102803738317754,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292834890965732,0.0,0.3707165109034268,0.14953271028037382,0.27414330218068533,0.43613707165109034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000207,0.4418604651162791,0.09302325581395349,0.056847545219638244,0.7002583979328165,0.16020671834625322,0.07751937984496124,0.028423772609819122,0.0,0.0,0.046511627906976744,0.7390180878552972,0.0,0.2144702842377261,0.056847545219638244,0.7390180878552972,0.06976744186046512,0.0,0.0,0.0,0.06459948320413436,0.06976744186046512,0.0,0.0
150080005000208,0.8148148148148148,0.1527777777777778,0.032407407407407406,0.8148148148148148,0.1527777777777778,0.032407407407407406,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.10648148148148148,0.39351851851851855,0.6018518518518519,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0
150080005000209,0.7363636363636363,0.2515151515151515,0.012121212121212121,0.7363636363636363,0.2515151515151515,0.012121212121212121,0.0,0.0,0.0,0.021212121212121213,0.8454545454545455,0.0,0.12424242424242424,0.09090909090909091,0.7424242424242424,0.051515151515151514,0.0,0.0030303030303030303,0.0,0.08181818181818182,0.006060606060606061,0.0,0.0
150080005000210,0.8362989323843416,0.14590747330960854,0.010676156583629894,0.8362989323843416,0.14590747330960854,0.010676156583629894,0.0,0.0,0.0,0.1387900355871886,0.0,0.7544483985765125,0.017793594306049824,0.060498220640569395,0.010676156583629894,0.13523131672597866,0.0,0.0,0.0,0.014234875444839857,0.0,0.0,0.0
150080005000211,0.7854671280276817,0.21107266435986158,0.0034602076124567475,0.7854671280276817,0.21107266435986158,0.0034602076124567475,0.0,0.0,0.0,0.0034602076124567475,0.0,0.9307958477508651,0.01730103806228374,0.0034602076124567475,0.0,0.08650519031141868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000212,0.8140350877192982,0.17543859649122806,0.010526315789473684,0.8140350877192982,0.17543859649122806,0.010526315789473684,0.0,0.0,0.0,0.007017543859649123,0.0,0.968421052631579,0.007017543859649123,0.0035087719298245615,0.0,0.0456140350877193,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0
150080005000213,0.7289377289377289,0.2087912087912088,0.05860805860805861,0.7289377289377289,0.2087912087912088,0.05860805860805861,0.0,0.0,0.0,0.014652014652014652,0.0,0.9340659340659341,0.007326007326007326,0.003663003663003663,0.0,0.007326007326007326,0.0,0.0,0.0,0.003663003663003663,0.003663003663003663,0.0,0.0
150080005000214,0.5787781350482315,0.08681672025723473,0.012861736334405145,0.7877813504823151,0.18971061093247588,0.012861736334405145,0.0,0.0,0.0,0.00964630225080386,0.6913183279742765,0.0,0.2765273311897106,0.4405144694533762,0.006430868167202572,0.43729903536977494,0.0,0.0,0.0,0.05144694533762058,0.06109324758842444,0.0,0.003215434083601286
150080005000215,0.6428571428571429,0.24829931972789115,0.07142857142857142,0.6700680272108843,0.25170068027210885,0.07142857142857142,0.0,0.0,0.0,0.14965986394557823,0.6258503401360545,0.02040816326530612,0.09863945578231292,0.04421768707482993,0.8129251700680272,0.01020408163265306,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.006802721088435374
150080005000216,0.8043478260869565,0.15217391304347827,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.3967391304347826,0.06521739130434782,0.010869565217391304,0.27717391304347827,0.6847826086956522,0.010869565217391304,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0
150080005000217,0.6750788643533123,0.27129337539432175,0.05362776025236593,0.0,0.0,0.0,0.03785488958990536,0.0,0.0031545741324921135,0.668769716088328,0.056782334384858045,0.21451104100946372,0.00946372239747634,0.47634069400630913,0.00946372239747634,0.4637223974763407,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0
150080005000218,0.7416107382550335,0.20469798657718122,0.003355704697986577,0.013422818791946308,0.003355704697986577,0.0,0.003355704697986577,0.0,0.0,0.35906040268456374,0.3221476510067114,0.18120805369127516,0.13758389261744966,0.15100671140939598,0.026845637583892617,0.8087248322147651,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.0
150080005000219,0.799373040752351,0.18181818181818182,0.009404388714733543,0.8056426332288401,0.18495297805642633,0.009404388714733543,0.0,0.0,0.0,0.07523510971786834,0.42946708463949845,0.07836990595611286,0.4169278996865204,0.025078369905956112,0.7429467084639498,0.034482758620689655,0.13479623824451412,0.0,0.0,0.009404388714733543,0.0219435736677116,0.0,0.0
150080005000220,0.7437185929648241,0.21608040201005024,0.04020100502512563,0.0,0.0,0.0,0.04522613065326633,0.035175879396984924,0.005025125628140704,0.8542713567839196,0.0,0.1407035175879397,0.005025125628140704,0.054455445544554455,0.0,0.8712871287128713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000221,0.7926136363636364,0.18181818181818182,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.6676136363636364,0.022727272727272728,0.3096590909090909,0.0,0.07670454545454546,0.028409090909090908,0.7130681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000222,0.8121212121212121,0.1696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.045454545454545456,0.11818181818181818,0.0,0.29393939393939394,0.00909090909090909,0.696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000223,0.19584569732937684,0.06528189910979229,0.002967359050445104,0.7329376854599406,0.21068249258160238,0.026706231454005934,0.002967359050445104,0.0,0.0,0.03857566765578635,0.857566765578635,0.0,0.10385756676557864,0.08605341246290801,0.8664688427299704,0.02967359050445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000224,0.22270742358078602,0.056768558951965066,0.0,0.7903930131004366,0.16593886462882096,0.03056768558951965,0.004366812227074236,0.013100436681222707,0.0,0.1615720524017467,0.7205240174672489,0.017467248908296942,0.07860262008733625,0.056768558951965066,0.8908296943231441,0.043668122270742356,0.004366812227074236,0.0,0.0,0.004366812227074236,0.0,0.0,0.0
150080005000225,0.2893772893772894,0.03663003663003663,0.01098901098901099,0.6703296703296703,0.1575091575091575,0.02564102564102564,0.02197802197802198,0.03296703296703297,0.0,0.4835164835164835,0.4249084249084249,0.08424908424908426,0.007326007326007326,0.39194139194139194,0.608058608058608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000226,0.21428571428571427,0.05952380952380952,0.005952380952380952,0.7291666666666666,0.22023809523809523,0.011904761904761904,0.0,0.0,0.0,0.2113095238095238,0.6011904761904762,0.05952380952380952,0.125,0.07142857142857142,0.7797619047619048,0.03869047619047619,0.002976190476190476,0.0,0.0,0.02976190476190476,0.02976190476190476,0.0,0.0
150080005000227,0.03254437869822485,0.01775147928994083,0.0,0.727810650887574,0.20710059171597633,0.020710059171597635,0.0,0.0,0.0,0.15384615384615385,0.6479289940828402,0.03550295857988166,0.15680473372781065,0.09763313609467456,0.7869822485207101,0.0029585798816568047,0.0,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0
150080005000228,0.025889967637540454,0.02912621359223301,0.003236245954692557,0.7669902912621359,0.1423948220064725,0.032362459546925564,0.0,0.0,0.0,0.15210355987055016,0.7540453074433657,0.042071197411003236,0.05177993527508091,0.00967741935483871,0.9387096774193548,0.0032258064516129032,0.0032258064516129032,0.0,0.0,0.03225806451612903,0.0064516129032258064,0.0,0.0
150080005000229,0.26409495548961426,0.05934718100890208,0.01483679525222552,0.7418397626112759,0.19881305637982197,0.020771513353115726,0.0,0.0,0.0,0.21364985163204747,0.6172106824925816,0.05934718100890208,0.10682492581602374,0.21068249258160238,0.6676557863501483,0.03560830860534125,0.0,0.0,0.0,0.008902077151335312,0.008902077151335312,0.0,0.0
150080005000230,0.14792899408284024,0.01775147928994083,0.005917159763313609,0.7514792899408284,0.1301775147928994,0.023668639053254437,0.0,0.0,0.0,0.3431952662721893,0.5207100591715976,0.05325443786982249,0.08284023668639054,0.01775147928994083,0.9408284023668639,0.023668639053254437,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0
150080005000231,0.008733624454148471,0.0,0.004366812227074236,0.7510917030567685,0.20087336244541484,0.043668122270742356,0.0,0.0,0.0,0.31877729257641924,0.388646288209607,0.17467248908296942,0.11790393013100436,0.19213973799126638,0.7467248908296943,0.0,0.013100436681222707,0.0,0.0,0.0,0.0,0.0,0.0
150080005000232,0.8241758241758241,0.09523809523809523,0.06593406593406594,0.007326007326007326,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.9304029304029304,0.0,0.0695970695970696,0.36996336996337,0.07692307692307693,0.5384615384615384,0.0,0.0,0.0,0.007326007326007326,0.007326007326007326,0.0,0.0
150080005000233,0.6725978647686833,0.199288256227758,0.010676156583629894,0.0,0.0,0.0,0.07473309608540925,0.05338078291814947,0.0,0.13167259786476868,0.7330960854092526,0.010676156583629894,0.12455516014234876,0.16370106761565836,0.597864768683274,0.13523131672597866,0.0,0.0,0.028469750889679714,0.0,0.0,0.0,0.0
150080005000234,0.7107438016528925,0.1487603305785124,0.012396694214876033,0.7107438016528925,0.1487603305785124,0.01652892561983471,0.008264462809917356,0.004132231404958678,0.0,0.8677685950413223,0.05785123966942149,0.07024793388429752,0.0,0.256198347107438,0.731404958677686,0.012396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000235,0.7175792507204611,0.1440922190201729,0.04899135446685879,0.7463976945244957,0.14985590778097982,0.05187319884726225,0.020172910662824207,0.005763688760806916,0.002881844380403458,0.8731988472622478,0.040345821325648415,0.05763688760806916,0.002881844380403458,0.2017291066282421,0.27089337175792505,0.515850144092219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000236,0.637223974763407,0.138801261829653,0.03470031545741325,0.0,0.0,0.0,0.0,0.0,0.0,0.30914826498422715,0.5425867507886435,0.050473186119873815,0.08517350157728706,0.006309148264984227,0.08832807570977919,0.8012618296529969,0.0,0.0,0.0,0.05362776025236593,0.015772870662460567,0.0,0.00946372239747634
150080005000237,0.7403846153846154,0.1875,0.038461538461538464,0.5192307692307693,0.14423076923076922,0.02403846153846154,0.0,0.0,0.0,0.8028846153846154,0.009615384615384616,0.17307692307692307,0.0,0.019230769230769232,0.875,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.004807692307692308
150080005000238,0.58311345646438,0.16886543535620052,0.036939313984168866,0.036939313984168866,0.0079155672823219,0.002638522427440633,0.0395778364116095,0.0079155672823219,0.002638522427440633,0.39050131926121373,0.3087071240105541,0.16358839050131926,0.07651715039577836,0.044854881266490766,0.08443271767810026,0.8284960422163589,0.0,0.0,0.0,0.0,0.0,0.0,0.002638522427440633
150080005000239,0.6098654708520179,0.15246636771300448,0.08968609865470852,0.0,0.0,0.0,0.008968609865470852,0.004484304932735426,0.004484304932735426,0.8789237668161435,0.04932735426008968,0.04484304932735426,0.0,0.017937219730941704,0.9192825112107623,0.03587443946188341,0.0,0.0,0.026905829596412557,0.0,0.0,0.0,0.0
150080005000240,0.6850393700787402,0.2125984251968504,0.01837270341207349,0.7191601049868767,0.1968503937007874,0.01837270341207349,0.2020997375328084,0.08661417322834646,0.005249343832020997,0.05511811023622047,0.7165354330708661,0.03937007874015748,0.1889763779527559,0.005249343832020997,0.4645669291338583,0.48556430446194226,0.0,0.0,0.0,0.02099737532808399,0.0,0.0,0.0
150080005000241,0.7570977917981072,0.10410094637223975,0.022082018927444796,0.7791798107255521,0.12302839116719243,0.022082018927444796,0.04100946372239748,0.07255520504731862,0.0031545741324921135,0.2996845425867508,0.5047318611987381,0.06309148264984227,0.11987381703470032,0.1829652996845426,0.0473186119873817,0.6908517350157729,0.0,0.0,0.0,0.006309148264984227,0.0031545741324921135,0.0,0.0
150080005000242,0.7080536912751678,0.14093959731543623,0.02348993288590604,0.7416107382550335,0.15100671140939598,0.02348993288590604,0.28859060402684567,0.09395973154362416,0.016778523489932886,0.3523489932885906,0.4228187919463087,0.04697986577181208,0.174496644295302,0.13087248322147652,0.5838926174496645,0.19798657718120805,0.006711409395973154,0.0,0.0,0.013422818791946308,0.006711409395973154,0.0,0.0
150080005000243,0.7897435897435897,0.13846153846153847,0.03076923076923077,0.7743589743589744,0.1282051282051282,0.03076923076923077,0.0,0.0,0.0,0.3128205128205128,0.5025641025641026,0.06153846153846154,0.11794871794871795,0.12244897959183673,0.8316326530612245,0.0,0.00510204081632653,0.0,0.0,0.01020408163265306,0.0,0.0,0.0
150080005000244,0.7875,0.121875,0.015625,0.7875,0.109375,0.015625,0.0375,0.05,0.00625,0.565625,0.246875,0.140625,0.04375,0.0125,0.053125,0.615625,0.19375,0.0,0.0,0.03125,0.01875,0.0,0.0
150080005000245,0.7566539923954373,0.19771863117870722,0.0076045627376425855,0.7338403041825095,0.1596958174904943,0.0076045627376425855,0.0076045627376425855,0.0,0.0,0.17490494296577946,0.5779467680608364,0.07604562737642585,0.17110266159695817,0.07604562737642585,0.8403041825095057,0.022813688212927757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000246,0.7865612648221344,0.1422924901185771,0.04743083003952569,0.7865612648221344,0.13043478260869565,0.043478260869565216,0.003952569169960474,0.0,0.003952569169960474,0.11462450592885376,0.6956521739130435,0.02766798418972332,0.16205533596837945,0.04743083003952569,0.0,0.8814229249011858,0.06719367588932806,0.0,0.0,0.003952569169960474,0.0,0.0,0.0
150080005000247,0.7441860465116279,0.11627906976744186,0.013953488372093023,0.7441860465116279,0.12093023255813953,0.013953488372093023,0.0,0.0,0.0,0.7209302325581395,0.09302325581395349,0.14883720930232558,0.03255813953488372,0.08294930875576037,0.7741935483870968,0.0,0.0,0.0,0.0,0.06912442396313365,0.018433179723502304,0.0,0.0
150080005000248,0.8009478672985783,0.16587677725118483,0.03317535545023697,0.7393364928909952,0.15639810426540285,0.03317535545023697,0.0,0.0,0.0,0.0,0.6729857819905213,0.0,0.32701421800947866,0.004739336492890996,0.0,0.9478672985781991,0.04265402843601896,0.0,0.0,0.004739336492890996,0.0,0.0,0.0
150080005000249,0.8390804597701149,0.08620689655172414,0.034482758620689655,0.8793103448275862,0.08620689655172414,0.034482758620689655,0.0,0.0,0.0,0.04597701149425287,0.011494252873563218,0.9137931034482759,0.028735632183908046,0.0,0.06896551724137931,0.9252873563218391,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0
150080005000250,0.7727272727272727,0.1590909090909091,0.011363636363636364,0.7727272727272727,0.1590909090909091,0.011363636363636364,0.0,0.0,0.0,0.7386363636363636,0.011363636363636364,0.20454545454545456,0.03977272727272727,0.15254237288135594,0.751412429378531,0.0,0.0,0.0,0.0,0.011299435028248588,0.03389830508474576,0.0,0.005649717514124294
150080005000251,0.7251184834123223,0.12322274881516587,0.061611374407582936,0.7251184834123223,0.12322274881516587,0.061611374407582936,0.0,0.0,0.0,0.6255924170616114,0.04739336492890995,0.2796208530805687,0.04265402843601896,0.05687203791469194,0.018957345971563982,0.9004739336492891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150080005000252,0.8381294964028777,0.14028776978417265,0.017985611510791366,0.8309352517985612,0.14028776978417265,0.017985611510791366,0.007194244604316547,0.0,0.0,0.1906474820143885,0.6510791366906474,0.02158273381294964,0.12949640287769784,0.039568345323741004,0.0,0.9424460431654677,0.0035971223021582736,0.0035971223021582736,0.0,0.01079136690647482,0.0,0.0,0.0
150080005000253,0.7307692307692307,0.06593406593406594,0.04945054945054945,0.7307692307692307,0.06593406593406594,0.04945054945054945,0.0,0.0,0.0,0.6428571428571429,0.15384615384615385,0.1978021978021978,0.005494505494505495,0.005494505494505495,0.967032967032967,0.016483516483516484,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0
150080005000254,0.8223684210526315,0.1513157894736842,0.0,0.8223684210526315,0.1513157894736842,0.0,0.0,0.006578947368421052,0.0,0.4407894736842105,0.013157894736842105,0.5328947368421053,0.013157894736842105,0.11842105263157894,0.8223684210526315,0.0,0.019736842105263157,0.0,0.0,0.0,0.0,0.0,0.0
150080005000255,0.0,0.012468827930174564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518703241895262,0.0,0.7281795511221946,0.0,0.912718204488778,0.007481296758104738,0.0,0.0,0.0024937655860349127,0.00997506234413965,0.05236907730673317,0.0,0.0024937655860349127
150080005000256,0.005681818181818182,0.017045454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19886363636363635,0.0,0.6931818181818182,0.028409090909090908,0.8011363636363636,0.08522727272727272,0.005681818181818182,0.0,0.0,0.0,0.017045454545454544,0.0,0.056818181818181816
150080005000257,0.2857142857142857,0.02142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16428571428571428,0.0,0.8178571428571428,0.010714285714285714,0.02857142857142857,0.875,0.07857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
150080005000258,0.10650887573964497,0.03550295857988166,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680473372781065,0.0,0.41420118343195267,0.0,0.9437869822485208,0.03254437869822485,0.0,0.0,0.0,0.0029585798816568047,0.011834319526627219,0.0,0.0
